OID_,block_vtda,state,Shape_Length,Shape_Area,ID,OBJECTID,Join_Count,TARGET_FID,ID_1,DISTRICT,POPULATION,sld_u22,Shape_Length_1,Shape_Area_1
1273,35035000028,35,0.221882644461365,0.002185725210500,1272,1273,1,1273,27,33,51905,35033,7.060402296622091,1.664019922044009
1274,35035000029,35,0.063813328329197,0.000170772561500,1273,1274,1,1274,27,33,51905,35033,7.060402296622091,1.664019922044009
1275,35035000030,35,0.030804676316259,0.000058997103500,1274,1275,1,1275,27,33,51905,35033,7.060402296622091,1.664019922044009
1276,35035000031,35,0.032081176310195,0.000064125758000,1275,1276,1,1276,27,33,51905,35033,7.060402296622091,1.664019922044009
1277,35035000032,35,0.032812718232981,0.000066148317500,1276,1277,1,1277,27,33,51905,35033,7.060402296622091,1.664019922044009
1278,35035000033,35,0.029598805921366,0.000054884457000,1277,1278,1,1278,27,33,51905,35033,7.060402296622091,1.664019922044009
1279,35035000034,35,0.172263076131801,0.001069147350500,1278,1279,1,1279,28,34,51533,35034,8.447513748600761,1.775028157588999
1280,35035000035,35,2.538731825984788,0.191548815302001,1279,1280,1,1280,28,34,51533,35034,8.447513748600761,1.775028157588999
1281,35035000036,35,0.059237171679955,0.000212532267000,1280,1281,1,1281,28,34,51533,35034,8.447513748600761,1.775028157588999
1282,35035000037,35,0.032405849563733,0.000062618134500,1281,1282,1,1282,27,33,51905,35033,7.060402296622091,1.664019922044009
1283,35035000038,35,0.659114741804333,0.013497037844001,1282,1283,1,1283,27,33,51905,35033,7.060402296622091,1.664019922044009
1284,35035000039,35,0.031567925409852,0.000059290196500,1283,1284,1,1284,27,33,51905,35033,7.060402296622091,1.664019922044009
1285,35035000040,35,0.158412917328994,0.000733091328000,1284,1285,1,1285,27,33,51905,35033,7.060402296622091,1.664019922044009
1286,35035000041,35,0.062924901755794,0.000221421735500,1285,1286,1,1286,25,31,51414,35031,2.407662303760547,0.050470494798997
1287,35035000042,35,0.085824563406722,0.000382918486000,1286,1287,1,1287,25,31,51414,35031,2.407662303760547,0.050470494798997
1288,35035000043,35,0.083468090431151,0.000203515851500,1287,1288,1,1288,25,31,51414,35031,2.407662303760547,0.050470494798997
1289,35035000044,35,0.069668477334754,0.000238250461500,1288,1289,1,1289,25,31,51414,35031,2.407662303760547,0.050470494798997
1290,35035000045,35,0.084993549004662,0.000299207447500,1289,1290,1,1290,25,31,51414,35031,2.407662303760547,0.050470494798997
1291,35035000046,35,0.296824599567282,0.004473326245500,1290,1291,1,1291,28,34,51533,35034,8.447513748600761,1.775028157588999
1292,35035000047,35,0.045169378256215,0.000116306216000,1291,1292,1,1292,28,34,51533,35034,8.447513748600761,1.775028157588999
1293,35035000048,35,0.073008610138649,0.000266220373500,1292,1293,1,1293,28,34,51533,35034,8.447513748600761,1.775028157588999
1294,35035000049,35,0.077249423807737,0.000348575912500,1293,1294,1,1294,28,34,51533,35034,8.447513748600761,1.775028157588999
1295,35035000050,35,0.039575982376276,0.000089163595500,1294,1295,1,1295,28,34,51533,35034,8.447513748600761,1.775028157588999
1296,35035000051,35,0.047970517573920,0.000093117679000,1295,1296,1,1296,27,33,51905,35033,7.060402296622091,1.664019922044009
1297,35035000052,35,0.077493936245542,0.000311739975000,1296,1297,1,1297,27,33,51905,35033,7.060402296622091,1.664019922044009
1298,35035000053,35,0.121290458165572,0.000776477012000,1297,1298,1,1298,27,33,51905,35033,7.060402296622091,1.664019922044009
1299,35035000054,35,0.304979813459395,0.002736273550500,1298,1299,1,1299,27,33,51905,35033,7.060402296622091,1.664019922044009
1300,35035000055,35,0.543545306193587,0.015072280511000,1299,1300,1,1300,28,34,51533,35034,8.447513748600761,1.775028157588999
1301,35035000056,35,2.004803982937343,0.137093163431498,1300,1301,1,1301,27,33,51905,35033,7.060402296622091,1.664019922044009
1302,35035000057,35,0.697379272161790,0.010424771626500,1301,1302,1,1302,28,34,51533,35034,8.447513748600761,1.775028157588999
1303,35035000058,35,0.596165862437895,0.006534072788000,1302,1303,1,1303,28,34,51533,35034,8.447513748600761,1.775028157588999
1304,35035000059,35,0.217377101002530,0.001784800252499,1303,1304,1,1304,28,34,51533,35034,8.447513748600761,1.775028157588999
1305,35037000001,35,1.697544407420797,0.100956242443500,1304,1305,1,1305,40,7,51810,35007,9.772663765317487,1.991441983102002
1306,35037000002,35,3.020552236662445,0.072982331366497,1305,1306,1,1306,40,7,51810,35007,9.772663765317487,1.991441983102002
1307,35037000003,35,2.414798700600776,0.161226442962499,1306,1307,1,1307,40,7,51810,35007,9.772663765317487,1.991441983102002
1308,35037000004,35,1.562540044797732,0.116030887781000,1307,1308,1,1308,40,7,51810,35007,9.772663765317487,1.991441983102002
1309,35037000005,35,1.578721011950961,0.023786018483999,1308,1309,1,1309,41,8,48310,35008,14.176693575452417,3.951687610210502
1310,35037000006,35,2.886434919315354,0.111856397101501,1309,1310,1,1310,40,7,51810,35007,9.772663765317487,1.991441983102002
1311,35037000007,35,0.091817837364804,0.000261176564000,1310,1311,1,1311,40,7,51810,35007,9.772663765317487,1.991441983102002
1312,35037000008,35,0.082298908632339,0.000391846402000,1311,1312,1,1312,40,7,51810,35007,9.772663765317487,1.991441983102002
1313,35037000009,35,0.052011662313995,0.000136227840500,1312,1313,1,1313,40,7,51810,35007,9.772663765317487,1.991441983102002
1314,35037000010,35,0.107372448974099,0.000390059424000,1313,1314,1,1314,40,7,51810,35007,9.772663765317487,1.991441983102002
1315,35037000011,35,1.567835244898654,0.097589337072000,1314,1315,1,1315,40,7,51810,35007,9.772663765317487,1.991441983102002
1316,35037000012,35,1.847621895081184,0.052134221541500,1315,1316,1,1316,41,8,48310,35008,14.176693575452417,3.951687610210502
1317,35039000001,35,0.506759991102672,0.010733090993000,1316,1317,1,1317,38,5,49357,35005,6.266535837736372,0.625411196881496
1318,35039000002,35,0.435244702010033,0.007046692290500,1317,1318,1,1318,38,5,49357,35005,6.266535837736372,0.625411196881496
1319,35039000003,35,0.150701209681413,0.000716204642500,1318,1319,1,1319,38,5,49357,35005,6.266535837736372,0.625411196881496
1320,35039000004,35,0.280415438417174,0.002248647510500,1319,1320,1,1320,38,5,49357,35005,6.266535837736372,0.625411196881496
1321,35039000005,35,0.221616091485080,0.001689950231501,1320,1321,1,1321,38,5,49357,35005,6.266535837736372,0.625411196881496
1322,35039000006,35,0.320619267915998,0.003830147547500,1321,1322,1,1322,39,6,51532,35006,7.287348947688177,0.595562068563500
1323,35039000007,35,0.857039527182813,0.015537762431000,1322,1323,1,1323,38,5,49357,35005,6.266535837736372,0.625411196881496
1324,35039000008,35,0.058538475222750,0.000095753585500,1323,1324,1,1324,38,5,49357,35005,6.266535837736372,0.625411196881496
1325,35039000009,35,0.101432592074657,0.000207224407500,1324,1325,1,1325,38,5,49357,35005,6.266535837736372,0.625411196881496
1326,35039000010,35,0.093357362355851,0.000326142618000,1325,1326,1,1326,38,5,49357,35005,6.266535837736372,0.625411196881496
1327,35039000011,35,0.133476067226895,0.000604632964000,1326,1327,1,1327,38,5,49357,35005,6.266535837736372,0.625411196881496
1328,35039000012,35,0.079466770877360,0.000344771264000,1327,1328,1,1328,38,5,49357,35005,6.266535837736372,0.625411196881496
1329,35039000013,35,0.247685941673540,0.002184213282500,1328,1329,1,1329,39,6,51532,35006,7.287348947688177,0.595562068563500
1330,35039000014,35,0.265457665495049,0.002347418157000,1329,1330,1,1330,39,6,51532,35006,7.287348947688177,0.595562068563500
1331,35039000015,35,0.342741702844199,0.002772094990000,1330,1331,1,1331,39,6,51532,35006,7.287348947688177,0.595562068563500
1332,35039000016,35,0.888379374900375,0.016940645844001,1331,1332,1,1332,39,6,51532,35006,7.287348947688177,0.595562068563500
1333,35039000017,35,0.863531346200787,0.017063792011500,1332,1333,1,1333,39,6,51532,35006,7.287348947688177,0.595562068563500
1334,35039000018,35,1.179566703220582,0.041912538607000,1333,1334,1,1334,38,5,49357,35005,6.266535837736372,0.625411196881496
1335,35039000019,35,1.625894390851512,0.072043775847500,1334,1335,1,1335,38,5,49357,35005,6.266535837736372,0.625411196881496
1336,35039000020,35,1.983288057472158,0.086498081172501,1335,1336,1,1336,15,22,49066,35022,13.039145162355252,2.844550826013508
1337,35039000021,35,1.229771761108150,0.046961935186000,1336,1337,1,1337,15,22,49066,35022,13.039145162355252,2.844550826013508
1338,35039000022,35,2.204606078904142,0.050350973271999,1337,1338,1,1338,38,5,49357,35005,6.266535837736372,0.625411196881496
1339,35039000023,35,1.813548177294351,0.055407224030001,1338,1339,1,1339,38,5,49357,35005,6.266535837736372,0.625411196881496
1340,35039000024,35,2.568595375247117,0.276197980507502,1339,1340,1,1340,15,22,49066,35022,13.039145162355252,2.844550826013508
1341,35039000025,35,1.562108650271782,0.127456103288996,1340,1341,1,1341,15,22,49066,35022,13.039145162355252,2.844550826013508
1342,35039000026,35,1.762303548968667,0.077038086037001,1341,1342,1,1342,15,22,49066,35022,13.039145162355252,2.844550826013508
1343,35039000027,35,1.051793979428348,0.040096873190001,1342,1343,1,1343,15,22,49066,35022,13.039145162355252,2.844550826013508
1344,35039000028,35,1.004109041056986,0.027363981210500,1343,1344,1,1344,38,5,49357,35005,6.266535837736372,0.625411196881496
1345,35039000029,35,1.792971615627122,0.148224619808501,1344,1345,1,1345,15,22,49066,35022,13.039145162355252,2.844550826013508
1346,35039000030,35,1.952739754900112,0.081025503115500,1345,1346,1,1346,15,22,49066,35022,13.039145162355252,2.844550826013508
1347,35039000031,35,1.176855787150106,0.028544174502500,1346,1347,1,1347,38,5,49357,35005,6.266535837736372,0.625411196881496
1348,35039000032,35,0.817016688797584,0.014453256046498,1347,1348,1,1348,38,5,49357,35005,6.266535837736372,0.625411196881496
1349,35039000033,35,2.294533940103531,0.085254699477999,1348,1349,1,1349,38,5,49357,35005,6.266535837736372,0.625411196881496
1350,35039000034,35,1.198762117509894,0.049012282924500,1349,1350,1,1350,38,5,49357,35005,6.266535837736372,0.625411196881496
1351,35039000035,35,1.773078621115902,0.066523403183501,1350,1351,1,1351,38,5,49357,35005,6.266535837736372,0.625411196881496
1352,35039000036,35,0.570463559616773,0.010404953597000,1351,1352,1,1352,38,5,49357,35005,6.266535837736372,0.625411196881496
1353,35039000037,35,0.148803731735893,0.000893904361500,1352,1353,1,1353,38,5,49357,35005,6.266535837736372,0.625411196881496
1354,35039000038,35,0.783012976209438,0.013267599124000,1353,1354,1,1354,38,5,49357,35005,6.266535837736372,0.625411196881496
1355,35039000039,35,0.812923919073740,0.016911360106500,1354,1355,1,1355,38,5,49357,35005,6.266535837736372,0.625411196881496
1356,35039000040,35,0.112543267352655,0.000281942197000,1355,1356,1,1356,38,5,49357,35005,6.266535837736372,0.625411196881496
1357,35039000041,35,0.205971222514086,0.001770965407001,1356,1357,1,1357,38,5,49357,35005,6.266535837736372,0.625411196881496
1358,35039000042,35,1.064007847107400,0.029716943036500,1357,1358,1,1358,38,5,49357,35005,6.266535837736372,0.625411196881496
1359,35039000043,35,0.134570265488474,0.000468205058000,1358,1359,1,1359,38,5,49357,35005,6.266535837736372,0.625411196881496
1360,35039000044,35,0.142841068063658,0.000875533265000,1359,1360,1,1360,38,5,49357,35005,6.266535837736372,0.625411196881496
1361,35039000045,35,0.100056495975461,0.000423442222000,1360,1361,1,1361,15,22,49066,35022,13.039145162355252,2.844550826013508
1362,35039000046,35,0.318080685791513,0.002185739000001,1361,1362,1,1362,38,5,49357,35005,6.266535837736372,0.625411196881496
1363,35041000001,35,0.060963737710924,0.000189920112000,1362,1363,1,1363,20,27,51855,35027,7.436889314419262,2.347302385567501
1364,35041000002,35,0.053678418506105,0.000141583700000,1363,1364,1,1364,20,27,51855,35027,7.436889314419262,2.347302385567501
1365,35041000003,35,1.041824866830321,0.036958084446503,1364,1365,1,1365,20,27,51855,35027,7.436889314419262,2.347302385567501
1366,35041000004,35,2.557447552139442,0.168976489791496,1365,1366,1,1366,20,27,51855,35027,7.436889314419262,2.347302385567501
1367,35041000005,35,1.954677417628923,0.148048707519501,1366,1367,1,1367,20,27,51855,35027,7.436889314419262,2.347302385567501
1368,35041000006,35,2.205195754274829,0.154201369354503,1367,1368,1,1368,20,27,51855,35027,7.436889314419262,2.347302385567501
1369,35041000007,35,0.071180984649477,0.000185171032500,1368,1369,1,1369,20,27,51855,35027,7.436889314419262,2.347302385567501
1370,35041000008,35,0.058489166388362,0.000135909306500,1369,1370,1,1370,20,27,51855,35027,7.436889314419262,2.347302385567501
1371,35041000009,35,0.465183265798443,0.007965629027500,1370,1371,1,1371,20,27,51855,35027,7.436889314419262,2.347302385567501
1372,35041000010,35,0.224274109492437,0.001481044005500,1371,1372,1,1372,20,27,51855,35027,7.436889314419262,2.347302385567501
1373,35041000011,35,0.301066692317444,0.002754015371500,1372,1373,1,1373,20,27,51855,35027,7.436889314419262,2.347302385567501
1374,35041000012,35,0.058648509080910,0.000111778625500,1373,1374,1,1374,20,27,51855,35027,7.436889314419262,2.347302385567501
1375,35041000013,35,0.034075580190594,0.000056065942500,1374,1375,1,1375,20,27,51855,35027,7.436889314419262,2.347302385567501
1376,35041000014,35,0.065986372794429,0.000199821352000,1375,1376,1,1376,20,27,51855,35027,7.436889314419262,2.347302385567501
1377,35041000015,35,0.649569696410088,0.013032224847501,1376,1377,1,1377,20,27,51855,35027,7.436889314419262,2.347302385567501
1378,35041000016,35,0.023351913149504,0.000031303704500,1377,1378,1,1378,20,27,51855,35027,7.436889314419262,2.347302385567501
1379,35041000017,35,0.486178760478837,0.014427321033500,1378,1379,1,1379,20,27,51855,35027,7.436889314419262,2.347302385567501
1380,35041000018,35,0.928823305461791,0.042721051555000,1379,1380,1,1380,20,27,51855,35027,7.436889314419262,2.347302385567501
1381,35041000019,35,0.924574017910259,0.028583763478999,1380,1381,1,1381,20,27,51855,35027,7.436889314419262,2.347302385567501
1382,35043000001,35,0.068647667133720,0.000179917288000,1381,1382,1,1382,42,9,51691,35009,1.256939671302612,0.037605579850999
1383,35043000002,35,0.082317921031689,0.000182473902500,1382,1383,1,1383,42,9,51691,35009,1.256939671302612,0.037605579850999
1384,35043000003,35,0.048420245677706,0.000139727018500,1383,1384,1,1384,42,9,51691,35009,1.256939671302612,0.037605579850999
1385,35043000004,35,0.162184372793859,0.000390310233500,1384,1385,1,1385,42,9,51691,35009,1.256939671302612,0.037605579850999
1386,35043000005,35,0.156413538998916,0.000683396620500,1385,1386,1,1386,42,9,51691,35009,1.256939671302612,0.037605579850999
1387,35043000006,35,0.369356972612368,0.003672401588000,1386,1387,1,1387,42,9,51691,35009,1.256939671302612,0.037605579850999
1388,35043000007,35,0.691424542032503,0.013559718413999,1387,1388,1,1388,15,22,49066,35022,13.039145162355252,2.844550826013508
1389,35043000008,35,0.371109945771805,0.005993221992999,1388,1389,1,1389,15,22,49066,35022,13.039145162355252,2.844550826013508
1390,35043000009,35,0.623237049806205,0.016890895058999,1389,1390,1,1390,15,22,49066,35022,13.039145162355252,2.844550826013508
1391,35043000010,35,0.324276076100867,0.003346861168000,1390,1391,1,1391,15,22,49066,35022,13.039145162355252,2.844550826013508
1392,35043000011,35,0.173586343814328,0.000703995230500,1391,1392,1,1392,42,9,51691,35009,1.256939671302612,0.037605579850999
1393,35043000012,35,0.067746284020963,0.000170518984500,1392,1393,1,1393,42,9,51691,35009,1.256939671302612,0.037605579850999
1394,35043000013,35,0.063923300516775,0.000155163462500,1393,1394,1,1394,42,9,51691,35009,1.256939671302612,0.037605579850999
1395,35043000014,35,1.140657983960188,0.032637427967999,1394,1395,1,1395,15,22,49066,35022,13.039145162355252,2.844550826013508
1396,35043000015,35,0.482724057741981,0.002979490448001,1395,1396,1,1396,15,22,49066,35022,13.039145162355252,2.844550826013508
1397,35043000016,35,0.872640553518819,0.017916272579501,1396,1397,1,1397,15,22,49066,35022,13.039145162355252,2.844550826013508
1398,35043000017,35,0.935024686323306,0.014942414043000,1397,1398,1,1398,15,22,49066,35022,13.039145162355252,2.844550826013508
1399,35043000018,35,0.714053256305571,0.014292820610500,1398,1399,1,1399,15,22,49066,35022,13.039145162355252,2.844550826013508
1400,35043000019,35,0.895578451583027,0.026294930223002,1399,1400,1,1400,15,22,49066,35022,13.039145162355252,2.844550826013508
1401,35043000020,35,0.571357846766718,0.014544964379501,1400,1401,1,1401,15,22,49066,35022,13.039145162355252,2.844550826013508
1402,35043000021,35,0.446839142401394,0.007860575960000,1401,1402,1,1402,15,22,49066,35022,13.039145162355252,2.844550826013508
1403,35043000022,35,0.801532485529058,0.025675907195500,1402,1403,1,1403,15,22,49066,35022,13.039145162355252,2.844550826013508
1404,35043000023,35,0.676187094484894,0.021001973394000,1403,1404,1,1404,15,22,49066,35022,13.039145162355252,2.844550826013508
1405,35043000024,35,1.749867321448798,0.094687552356504,1404,1405,1,1405,15,22,49066,35022,13.039145162355252,2.844550826013508
