plan,dist,statefips,state,black_alone,black_combo,pop,nh_white,hisp,seg_hisp,seg_nh_white,seg_nh_black,seg_black_alone,seg_black_combo
3457,6,01,AL,279568,287973,720588,365082,39561,-.031122662,-2.8005075,3.2485826,3.2527947,3.2538762
3457,7,01,AL,312194,321804,716251,344269,26215,-.84053302,-5.0909491,6.6821618,6.7064791,6.703197
3458,4,01,AL,80063,88168,716900,555816,42520,-.35934848,11.857678,-10.759977,-10.824693,-11.057732
3458,5,01,AL,110737,122169,718149,491627,61332,1.2216369,-1.0497938,-.41528031,-.40659678,-.39427996
3458,3,01,AL,117883,127238,716842,526028,33757,-1.1834651,8.293848,-7.1371059,-7.1631212,-7.0651364
3458,1,01,AL,189131,199000,715077,451465,27328,.074269637,.090198211,-.10439318,-.10254783,-.10605409
3458,2,01,AL,206586,218384,720472,437064,33334,.28145531,7.9914455,-8.30305,-8.3162613,-8.2562304
3458,6,01,AL,279568,287973,720588,365082,39561,-.031122662,-2.8005075,3.2485826,3.2527947,3.2538762
3458,7,01,AL,312194,321804,716251,344269,26215,-.84053302,-5.0909491,6.6821618,6.7064791,6.703197
3459,4,01,AL,63749,71476,719874,576504,42524,-.37641859,13.154842,-11.838019,-11.908699,-12.184893
3459,5,01,AL,110494,121905,715858,489619,61354,1.2514224,-1.1571412,-.35794809,-.34850517,-.33163413
3459,3,01,AL,119424,128702,716488,524837,33180,-1.2464201,8.5451937,-7.2887125,-7.3133116,-7.2294688
3459,1,01,AL,187075,196994,718482,455796,27207,.047201313,.33818236,-.45788729,-.45778629,-.45898229
3459,2,01,AL,201832,213566,719461,440888,33236,.28615907,8.2381182,-8.5616045,-8.5809622,-8.5270672
3459,6,01,AL,286890,295567,717815,355899,39496,.022162843,-3.4403884,4.0118628,4.020597,4.0514469
3459,7,01,AL,326698,336526,716301,327808,27050,-.81634861,-6.4421067,7.7500081,7.7818065,7.8066649
3460,4,01,AL,95000,104132,717923,537345,45144,.013752623,9.2968569,-8.539855,-8.595521,-8.7659531
3460,5,01,AL,98226,108588,718295,506576,61198,1.1114472,.40014407,-1.7249883,-1.7214596,-1.779359
3460,3,01,AL,188235,197558,718838,466596,30650,-1.4641539,.87276471,1.1643105,1.1531283,1.2625163
3460,1,01,AL,188755,198683,721003,456953,27201,.038002942,.34669977,-.38845482,-.39099121,-.39552924
3460,2,01,AL,195621,207092,714439,441851,33898,.41628173,8.1211071,-8.5261564,-8.5443306,-8.4865723
3460,6,01,AL,206184,214369,714221,425778,40329,-.06412866,6.3814931,-6.558939,-6.5689783,-6.5969028
3460,7,01,AL,324141,334314,719560,336252,25627,-.87826478,-6.0440927,7.6867504,7.7157931,7.7414417
3461,4,01,AL,67473,75767,714948,551033,56794,.69314092,5.1167045,-5.1865797,-5.2260175,-5.399797
3461,5,01,AL,128666,141002,716722,491220,44396,-.6327669,-.55396533,1.2000667,1.211308,1.3110789
3461,3,01,AL,160367,170052,714537,482013,30452,-.3489103,10.199728,-9.9627867,-9.9869518,-9.9978495
3461,7,01,AL,172738,180767,717938,471002,38335,-.22646724,8.9815369,-8.4638319,-8.4925013,-8.5851183
3461,1,01,AL,188713,198631,720837,456846,27192,.03696987,.33923641,-.37910774,-.38214335,-.38769463
3461,6,01,AL,284954,293663,720575,362568,36675,-.30657774,-2.1925161,2.9023559,2.91014,2.9493742
3461,2,01,AL,293251,304854,718722,356669,30203,-.046063986,-2.5213196,3.0153646,3.0265167,3.101562
3462,6,01,AL,106766,115238,718280,527654,45194,-.08793439,7.8520446,-7.7135558,-7.7333851,-7.7553606
3462,5,01,AL,117766,129565,714955,493979,48804,-.31908333,.33143663,-.20675646,-.20969668,-.18736388
3462,4,01,AL,127447,135742,718964,515882,38523,-.40259883,7.3880167,-6.2679548,-6.3132644,-6.4944482
3462,3,01,AL,157030,166500,718814,482316,35017,.073301472,10.836615,-11.173434,-11.212057,-11.2367
3462,1,01,AL,192294,202176,718866,453633,27181,.062773578,.19311218,.012734611,.014848702,.0073417253
3462,2,01,AL,292648,304627,717444,353949,31901,.185846,-2.6580062,2.8845026,2.9132712,3.0373187
3462,7,01,AL,302211,310888,716956,343938,37427,-.34539276,-4.6865726,5.7043085,5.7154264,5.736886
3463,4,01,AL,104921,112662,714934,528309,48968,.71976036,8.9618702,-8.5964613,-8.6328726,-8.7916584
3463,3,01,AL,119673,128804,718464,528884,33093,-1.3954389,5.7810535,-3.8357313,-3.8756988,-3.8986721
3463,5,01,AL,125992,138033,718182,489332,47213,-.34158579,-.35552785,.45281911,.45561627,.49760371
3463,6,01,AL,187591,197231,719588,461616,33258,-.31280729,9.3585958,-8.6196594,-8.6535568,-8.6817942
3463,1,01,AL,191849,201582,716876,451654,26918,.042967372,.24779585,-.12635016,-.13126375,-.15672325
3463,2,01,AL,276525,288186,715390,355979,35964,.75220519,-1.7559366,.4054445,.44668958,.56822795
3463,7,01,AL,289611,298238,720845,355577,38633,-.28819644,-2.928704,3.4981902,3.5045621,3.5082891
3464,4,01,AL,66838,75086,717023,564529,45574,-.29390347,9.4790134,-8.1598234,-8.2276926,-8.5153236
3464,5,01,AL,113203,124703,715327,491214,58603,.83578694,-2.1283534,.89012283,.91343457,1.0288143
3464,6,01,AL,137531,145982,717696,496136,38609,-.40683523,11.437626,-11.85633,-11.877431,-11.897055
3464,1,01,AL,179771,189710,717935,463359,27466,.026408028,1.6482251,-1.6061056,-1.6078497,-1.6147444
3464,3,01,AL,210807,221268,715616,436370,29388,-.33184564,5.0714693,-4.362998,-4.3727236,-4.3229418
3464,7,01,AL,294084,302842,720073,361383,35040,-.57587051,-3.3602304,5.031723,5.0281916,5.0631986
3464,2,01,AL,293928,305145,720609,358360,29367,-.082131937,-2.8114142,3.2158742,3.2316027,3.2775307
3465,4,01,AL,39317,46456,718448,583603,56532,.85551411,9.8946075,-10.197443,-10.255772,-10.529919
3465,6,01,AL,121814,130183,720928,519362,35372,-.86524057,12.284335,-12.066917,-12.107012,-12.148086
3465,5,01,AL,132559,145109,719850,485134,47925,-.295569,-.82583529,1.1279603,1.1351894,1.2235054
3465,1,01,AL,185416,195281,715122,454419,27289,.059441909,.44733825,-.53764534,-.54137188,-.54502684
3465,3,01,AL,188492,200081,716054,450207,33790,.38178661,9.1141195,-9.5744143,-9.5912218,-9.5383854
3465,2,01,AL,309694,319607,716031,348829,25046,-.82397234,-4.5083585,6.2317452,6.2579665,6.2784615
3465,7,01,AL,318870,328019,717846,329797,38093,-.14101411,-7.1581397,8.2662544,8.2871227,8.376687
3466,6,01,AL,86742,95417,717438,543649,44092,-.34406263,10.004766,-10.003014,-10.044602,-10.071153
3466,4,01,AL,123358,131326,720871,528008,34102,-1.3353455,10.043331,-7.9731169,-8.0260515,-8.2228079
3466,5,01,AL,123288,135351,717398,480248,60332,1.2845869,-2.0812228,.7982136,.81854361,.89594531
3466,1,01,AL,195400,205066,716078,448130,26770,-.0067230733,-.12040843,.34145808,.34073615,.31413838
3466,3,01,AL,212095,222424,716545,437456,28560,-.48241886,5.3655658,-4.470861,-4.4815373,-4.4419546
3466,2,01,AL,275549,287016,716247,369747,30475,.065024115,-1.0931628,1.2231953,1.2389518,1.3024626
3466,7,01,AL,279730,288136,719702,364113,39716,-.0075255255,-2.848695,3.301976,3.307173,3.3095925
3467,4,01,AL,63749,71476,719874,576504,42524,-.37641859,13.154842,-11.838019,-11.908699,-12.184893
3467,5,01,AL,110494,121905,715858,489619,61354,1.2514224,-1.1571412,-.35794809,-.34850517,-.33163413
3467,3,01,AL,117179,126543,720136,530656,33033,-1.2714705,8.7694197,-7.4979606,-7.5261688,-7.4390163
3467,1,01,AL,187075,196994,718482,455796,27207,.047201313,.33818236,-.45788729,-.45778629,-.45898229
3467,2,01,AL,204077,215725,715813,435069,33383,.31917122,8.010973,-8.3575792,-8.3732796,-8.3228674
3467,6,01,AL,286890,295567,717815,355899,39496,.022162843,-3.4403884,4.0118628,4.020597,4.0514469
3467,7,01,AL,326698,336526,716301,327808,27050,-.81634861,-6.4421067,7.7500081,7.7818065,7.8066649
3468,4,01,AL,115020,123663,717578,524319,39503,-.75445062,5.3744469,-3.4694295,-3.5233428,-3.7709219
3468,5,01,AL,112506,123942,719441,494656,59283,.83436203,-1.7951158,.55826229,.58002675,.66651821
3468,6,01,AL,135578,143360,714594,495992,43584,.53397459,12.77645,-13.273602,-13.325641,-13.407206
3468,1,01,AL,189131,199000,715077,451465,27328,.074269637,.090198211,-.10439318,-.10254783,-.10605409
3468,3,01,AL,190145,200762,721218,461251,28615,-.82788599,4.5096455,-3.6542192,-3.6495411,-3.5653093
3468,7,01,AL,273313,281964,716032,372447,36136,-.49206147,-1.168189,2.1232297,2.1284163,2.1519902
3468,2,01,AL,280469,292045,720339,371221,29598,-.1962823,-.45202842,.97872663,.98602283,1.0551381
3469,4,01,AL,56856,63714,715766,559448,62945,2.1478717,10.414126,-11.647923,-11.710948,-12.02525
3469,5,01,AL,132440,144874,718886,488700,42287,-1.0596821,-.53002352,1.3457204,1.3517874,1.4318411
3469,3,01,AL,160486,169731,718384,490896,29669,-1.6060214,4.6015363,-2.8432729,-2.8544352,-2.7769182
3469,6,01,AL,172800,183283,719386,467510,39781,.56125146,10.825484,-11.06435,-11.106685,-11.09663
3469,1,01,AL,188865,198732,714702,451371,27325,.075631149,.10852353,-.12548846,-.12383236,-.12689167
3469,2,01,AL,272731,283593,716963,368473,30786,.1034688,-.62785196,.18647444,.21663772,.28216887
3469,7,01,AL,311984,320809,720192,344953,31254,-1.0428656,-5.4761739,7.3172884,7.3309798,7.3461027
3470,4,01,AL,56856,63714,715766,559448,62945,2.1478717,10.414126,-11.647923,-11.710948,-12.02525
3470,5,01,AL,132440,144874,718886,488700,42287,-1.0596821,-.53002352,1.3457204,1.3517874,1.4318411
3470,3,01,AL,160486,169731,718384,490896,29669,-1.6060214,4.6015363,-2.8432729,-2.8544352,-2.7769182
3470,6,01,AL,172800,183283,719386,467510,39781,.56125146,10.825484,-11.06435,-11.106685,-11.09663
3470,1,01,AL,188865,198732,714702,451371,27325,.075631149,.10852353,-.12548846,-.12383236,-.12689167
3470,2,01,AL,272731,283593,716963,368473,30786,.1034688,-.62785196,.18647444,.21663772,.28216887
3470,7,01,AL,311984,320809,720192,344953,31254,-1.0428656,-5.4761739,7.3172884,7.3309798,7.3461027
3471,4,01,AL,56856,63714,715766,559448,62945,2.1478717,10.414126,-11.647923,-11.710948,-12.02525
3471,5,01,AL,132440,144874,718886,488700,42287,-1.0596821,-.53002352,1.3457204,1.3517874,1.4318411
3471,3,01,AL,160486,169731,718384,490896,29669,-1.6060214,4.6015363,-2.8432729,-2.8544352,-2.7769182
3471,6,01,AL,172800,183283,719386,467510,39781,.56125146,10.825484,-11.06435,-11.106685,-11.09663
3471,1,01,AL,188865,198732,714702,451371,27325,.075631149,.10852353,-.12548846,-.12383236,-.12689167
3471,2,01,AL,272731,283593,716963,368473,30786,.1034688,-.62785196,.18647444,.21663772,.28216887
3471,7,01,AL,311984,320809,720192,344953,31254,-1.0428656,-5.4761739,7.3172884,7.3309798,7.3461027
3472,4,01,AL,56856,63714,715766,559448,62945,2.1478717,10.414126,-11.647923,-11.710948,-12.02525
3472,5,01,AL,132440,144874,718886,488700,42287,-1.0596821,-.53002352,1.3457204,1.3517874,1.4318411
3472,3,01,AL,160486,169731,718384,490896,29669,-1.6060214,4.6015363,-2.8432729,-2.8544352,-2.7769182
3472,6,01,AL,172800,183283,719386,467510,39781,.56125146,10.825484,-11.06435,-11.106685,-11.09663
3472,1,01,AL,188865,198732,714702,451371,27325,.075631149,.10852353,-.12548846,-.12383236,-.12689167
3472,2,01,AL,272731,283593,716963,368473,30786,.1034688,-.62785196,.18647444,.21663772,.28216887
3472,7,01,AL,311984,320809,720192,344953,31254,-1.0428656,-5.4761739,7.3172884,7.3309798,7.3461027
3473,4,01,AL,56856,63714,715766,559448,62945,2.1478717,10.414126,-11.647923,-11.710948,-12.02525
3473,5,01,AL,132440,144874,718886,488700,42287,-1.0596821,-.53002352,1.3457204,1.3517874,1.4318411
3473,3,01,AL,160486,169731,718384,490896,29669,-1.6060214,4.6015363,-2.8432729,-2.8544352,-2.7769182
3473,6,01,AL,172800,183283,719386,467510,39781,.56125146,10.825484,-11.06435,-11.106685,-11.09663
3473,1,01,AL,188865,198732,714702,451371,27325,.075631149,.10852353,-.12548846,-.12383236,-.12689167
3473,2,01,AL,272731,283593,716963,368473,30786,.1034688,-.62785196,.18647444,.21663772,.28216887
3473,7,01,AL,311984,320809,720192,344953,31254,-1.0428656,-5.4761739,7.3172884,7.3309798,7.3461027
3474,4,01,AL,56856,63714,715766,559448,62945,2.1478717,10.414126,-11.647923,-11.710948,-12.02525
3474,5,01,AL,132440,144874,718886,488700,42287,-1.0596821,-.53002352,1.3457204,1.3517874,1.4318411
3474,3,01,AL,160486,169731,718384,490896,29669,-1.6060214,4.6015363,-2.8432729,-2.8544352,-2.7769182
3474,6,01,AL,172800,183283,719386,467510,39781,.56125146,10.825484,-11.06435,-11.106685,-11.09663
3474,1,01,AL,188865,198732,714702,451371,27325,.075631149,.10852353,-.12548846,-.12383236,-.12689167
3474,2,01,AL,272731,283593,716963,368473,30786,.1034688,-.62785196,.18647444,.21663772,.28216887
3474,7,01,AL,311984,320809,720192,344953,31254,-1.0428656,-5.4761739,7.3172884,7.3309798,7.3461027
3475,4,01,AL,56856,63714,715766,559448,62945,2.1478717,10.414126,-11.647923,-11.710948,-12.02525
3475,5,01,AL,132440,144874,718886,488700,42287,-1.0596821,-.53002352,1.3457204,1.3517874,1.4318411
3475,3,01,AL,160486,169731,718384,490896,29669,-1.6060214,4.6015363,-2.8432729,-2.8544352,-2.7769182
3475,6,01,AL,172800,183283,719386,467510,39781,.56125146,10.825484,-11.06435,-11.106685,-11.09663
3475,1,01,AL,188865,198732,714702,451371,27325,.075631149,.10852353,-.12548846,-.12383236,-.12689167
3475,2,01,AL,272731,283593,716963,368473,30786,.1034688,-.62785196,.18647444,.21663772,.28216887
3475,7,01,AL,311984,320809,720192,344953,31254,-1.0428656,-5.4761739,7.3172884,7.3309798,7.3461027
3476,4,01,AL,56856,63714,715766,559448,62945,2.1478717,10.414126,-11.647923,-11.710948,-12.02525
3476,5,01,AL,132440,144874,718886,488700,42287,-1.0596821,-.53002352,1.3457204,1.3517874,1.4318411
3476,3,01,AL,160486,169731,718384,490896,29669,-1.6060214,4.6015363,-2.8432729,-2.8544352,-2.7769182
3476,6,01,AL,172800,183283,719386,467510,39781,.56125146,10.825484,-11.06435,-11.106685,-11.09663
3476,1,01,AL,188865,198732,714702,451371,27325,.075631149,.10852353,-.12548846,-.12383236,-.12689167
3476,2,01,AL,272731,283593,716963,368473,30786,.1034688,-.62785196,.18647444,.21663772,.28216887
3476,7,01,AL,311984,320809,720192,344953,31254,-1.0428656,-5.4761739,7.3172884,7.3309798,7.3461027
3477,4,01,AL,56856,63714,715766,559448,62945,2.1478717,10.414126,-11.647923,-11.710948,-12.02525
3477,5,01,AL,132440,144874,718886,488700,42287,-1.0596821,-.53002352,1.3457204,1.3517874,1.4318411
3477,3,01,AL,160486,169731,718384,490896,29669,-1.6060214,4.6015363,-2.8432729,-2.8544352,-2.7769182
3477,6,01,AL,172800,183283,719386,467510,39781,.56125146,10.825484,-11.06435,-11.106685,-11.09663
3477,1,01,AL,188865,198732,714702,451371,27325,.075631149,.10852353,-.12548846,-.12383236,-.12689167
3477,2,01,AL,272731,283593,716963,368473,30786,.1034688,-.62785196,.18647444,.21663772,.28216887
3477,7,01,AL,311984,320809,720192,344953,31254,-1.0428656,-5.4761739,7.3172884,7.3309798,7.3461027
3478,4,01,AL,56856,63714,715766,559448,62945,2.1478717,10.414126,-11.647923,-11.710948,-12.02525
3478,5,01,AL,132440,144874,718886,488700,42287,-1.0596821,-.53002352,1.3457204,1.3517874,1.4318411
3478,3,01,AL,160486,169731,718384,490896,29669,-1.6060214,4.6015363,-2.8432729,-2.8544352,-2.7769182
3478,6,01,AL,172800,183283,719386,467510,39781,.56125146,10.825484,-11.06435,-11.106685,-11.09663
3478,1,01,AL,188865,198732,714702,451371,27325,.075631149,.10852353,-.12548846,-.12383236,-.12689167
3478,2,01,AL,272731,283593,716963,368473,30786,.1034688,-.62785196,.18647444,.21663772,.28216887
3478,7,01,AL,311984,320809,720192,344953,31254,-1.0428656,-5.4761739,7.3172884,7.3309798,7.3461027
3479,4,01,AL,56856,63714,715766,559448,62945,2.1478717,10.414126,-11.647923,-11.710948,-12.02525
3479,5,01,AL,132440,144874,718886,488700,42287,-1.0596821,-.53002352,1.3457204,1.3517874,1.4318411
3479,3,01,AL,160486,169731,718384,490896,29669,-1.6060214,4.6015363,-2.8432729,-2.8544352,-2.7769182
3479,6,01,AL,172800,183283,719386,467510,39781,.56125146,10.825484,-11.06435,-11.106685,-11.09663
3479,1,01,AL,188865,198732,714702,451371,27325,.075631149,.10852353,-.12548846,-.12383236,-.12689167
3479,2,01,AL,272731,283593,716963,368473,30786,.1034688,-.62785196,.18647444,.21663772,.28216887
3479,7,01,AL,311984,320809,720192,344953,31254,-1.0428656,-5.4761739,7.3172884,7.3309798,7.3461027
3480,4,01,AL,56856,63714,715766,559448,62945,2.1478717,10.414126,-11.647923,-11.710948,-12.02525
3480,5,01,AL,132440,144874,718886,488700,42287,-1.0596821,-.53002352,1.3457204,1.3517874,1.4318411
3480,3,01,AL,160486,169731,718384,490896,29669,-1.6060214,4.6015363,-2.8432729,-2.8544352,-2.7769182
3480,6,01,AL,172800,183283,719386,467510,39781,.56125146,10.825484,-11.06435,-11.106685,-11.09663
3480,1,01,AL,188865,198732,714702,451371,27325,.075631149,.10852353,-.12548846,-.12383236,-.12689167
3480,2,01,AL,272731,283593,716963,368473,30786,.1034688,-.62785196,.18647444,.21663772,.28216887
3480,7,01,AL,311984,320809,720192,344953,31254,-1.0428656,-5.4761739,7.3172884,7.3309798,7.3461027
3481,4,01,AL,56856,63714,715766,559448,62945,2.1478717,10.414126,-11.647923,-11.710948,-12.02525
3481,5,01,AL,132440,144874,718886,488700,42287,-1.0596821,-.53002352,1.3457204,1.3517874,1.4318411
3481,3,01,AL,160486,169731,718384,490896,29669,-1.6060214,4.6015363,-2.8432729,-2.8544352,-2.7769182
3481,6,01,AL,172800,183283,719386,467510,39781,.56125146,10.825484,-11.06435,-11.106685,-11.09663
3481,1,01,AL,188865,198732,714702,451371,27325,.075631149,.10852353,-.12548846,-.12383236,-.12689167
3481,2,01,AL,272731,283593,716963,368473,30786,.1034688,-.62785196,.18647444,.21663772,.28216887
3481,7,01,AL,311984,320809,720192,344953,31254,-1.0428656,-5.4761739,7.3172884,7.3309798,7.3461027
3482,4,01,AL,56856,63714,715766,559448,62945,2.1478717,10.414126,-11.647923,-11.710948,-12.02525
3482,5,01,AL,132440,144874,718886,488700,42287,-1.0596821,-.53002352,1.3457204,1.3517874,1.4318411
3482,3,01,AL,160486,169731,718384,490896,29669,-1.6060214,4.6015363,-2.8432729,-2.8544352,-2.7769182
3482,6,01,AL,172800,183283,719386,467510,39781,.56125146,10.825484,-11.06435,-11.106685,-11.09663
3482,1,01,AL,188865,198732,714702,451371,27325,.075631149,.10852353,-.12548846,-.12383236,-.12689167
3482,2,01,AL,272731,283593,716963,368473,30786,.1034688,-.62785196,.18647444,.21663772,.28216887
3482,7,01,AL,311984,320809,720192,344953,31254,-1.0428656,-5.4761739,7.3172884,7.3309798,7.3461027
3483,4,01,AL,63983,72232,720121,554684,61279,1.1833504,5.3292584,-5.9831753,-6.021594,-6.1920171
3483,5,01,AL,128544,140838,717780,490285,44534,-.6680097,-.73031116,1.1998869,1.2083278,1.2903584
3483,7,01,AL,169140,177183,714935,485160,29369,-1.0235285,11.521117,-9.7593994,-9.8020811,-9.9138594
3483,3,01,AL,173753,183709,720190,467142,35388,.077481046,8.281601,-8.5417728,-8.55832,-8.5246782
3483,1,01,AL,185448,195317,715951,455194,27292,.056595039,.49749663,-.58073193,-.58510286,-.58981323
3483,6,01,AL,283820,292516,716633,359981,36115,-.40269256,-3.3786228,4.1665683,4.1736569,4.2120113
3483,2,01,AL,291474,302941,718669,358905,30070,-.063840233,-2.2259107,2.7109253,2.7325432,2.7973974
3484,4,01,AL,58656,66832,719548,574375,45731,-.25538006,11.031244,-9.8432312,-9.9155579,-10.210404
3484,5,01,AL,113141,124630,714390,490164,58761,.8542583,-2.1263254,.87932277,.90238255,1.0150061
3484,6,01,AL,121698,130045,720414,519157,35258,-.87616599,12.257825,-12.018761,-12.059679,-12.10216
3484,3,01,AL,188492,200081,716054,450207,33790,.38178661,9.1141195,-9.5744143,-9.5912218,-9.5383854
3484,1,01,AL,194162,203863,717840,450935,26964,.010125098,.14132759,.069920853,.070158824,.045031261
3484,2,01,AL,301143,311266,718187,356716,25450,-.79639703,-4.0218792,5.4674921,5.488905,5.5298476
3484,7,01,AL,318870,328019,717846,329797,38093,-.14101411,-7.1581397,8.2662544,8.2871227,8.376687
3485,4,01,AL,57841,65955,717817,573662,45612,-.26372048,11.055807,-9.8566122,-9.9288902,-10.230159
3485,5,01,AL,113141,124630,714390,490164,58761,.8542583,-2.1263254,.87932277,.90238255,1.0150061
3485,6,01,AL,121698,130045,720414,519157,35258,-.87616599,12.257825,-12.018761,-12.059679,-12.10216
3485,3,01,AL,188492,200081,716054,450207,33790,.38178661,9.1141195,-9.5744143,-9.5912218,-9.5383854
3485,1,01,AL,194162,203863,717840,450935,26964,.010125098,.14132759,.069920853,.070158824,.045031261
