geoid,block_vtda,total
350430107261061,35043000115,43
350430107261062,35043000115,26
350430107261063,35043000115,44
350430107261064,35043000115,71
350430107261065,35043000116,39
350430107261066,35043000115,28
350430107261067,35043000115,25
350430107261068,35043000115,26
350430107261069,35043000115,41
350430107261070,35043000116,0
350430107261071,35043000116,0
350430107261072,35043000116,0
350430107261073,35043000116,10
350430107261074,35043000116,26
350430107261075,35043000116,50
350430107261076,35043000116,0
350430107261077,35043000116,31
350430107261078,35043000116,32
350430107261079,35043000116,67
350430107261080,35043000115,12
350430107262000,35043000082,0
350430107262001,35043000111,40
350430107262002,35043000111,74
350430107262003,35043000111,0
350430107262004,35043000111,30
350430107262005,35043000111,18
350430107262006,35043000111,0
350430107262007,35043000050,113
350430107262008,35043000050,74
350430107262009,35043000050,64
350430107262010,35043000050,100
350430107262011,35043000050,0
350430107262012,35043000050,0
350430107262013,35043000063,24
350430107262014,35043000063,32
350430107262015,35043000063,13
350430107262016,35043000063,27
350430107262017,35043000063,50
350430107262018,35043000050,0
350430107262019,35043000050,78
350430107262020,35043000050,56
350430107262021,35043000050,55
350430107262022,35043000050,107
350430107262023,35043000050,93
350430107262024,35043000111,98
350430107262025,35043000111,75
350430107262026,35043000111,50
350430107262027,35043000050,77
350430107262028,35043000050,42
350430107262029,35043000050,65
350430107262030,35043000050,29
350430107262031,35043000111,175
350430107262032,35043000111,87
350430107262033,35043000111,0
350430107262034,35043000111,60
350430107262035,35043000111,134
350430107262036,35043000111,52
350430107262037,35043000050,53
350430107262038,35043000050,81
350430107262039,35043000050,88
350430107262040,35043000050,235
350430107262041,35043000111,72
350430107262042,35043000111,66
350430107262043,35043000111,0
350430107262044,35043000111,0
350430107262045,35043000111,53
350430107262046,35043000111,75
350430107262047,35043000111,42
350430107262048,35043000111,16
350430107262049,35043000111,15
350430107262050,35043000111,0
350430107262051,35043000111,30
350430107262052,35043000050,107
350430107262053,35043000050,122
350430107262054,35043000063,39
350430107262055,35043000111,0
350430107262056,35043000111,0
350430107262057,35043000111,0
350430107262058,35043000111,0
350430107262059,35043000111,0
350430107262060,35043000111,27
350430107262061,35043000050,26
350430107262062,35043000111,0
350430107262063,35043000111,0
350430107262064,35043000111,0
350430107262065,35043000111,31
350430107262066,35043000050,71
350430107262067,35043000050,58
350430107271000,35043000075,0
350430107271001,35043000075,0
350430107271002,35043000075,0
350430107271003,35043000075,0
350430107271004,35043000075,0
350430107271005,35043000075,0
350430107271006,35043000075,0
350430107271007,35043000075,0
350430107271008,35043000075,0
350430107271009,35043000075,0
350430107271010,35043000075,0
350430107271011,35043000075,0
350430107271012,35043000075,0
350430107271013,35043000075,0
350430107271014,35043000075,0
350430107271015,35043000075,0
350430107271016,35043000075,0
350430107271017,35043000063,0
350430107271018,35043000063,0
350430107271019,35043000063,0
350430107271020,35043000075,16
350430107271021,35043000075,0
350430107271022,35043000063,0
350430107271023,35043000063,0
350430107271024,35043000063,0
350430107271025,35043000063,0
350430107271026,35043000063,0
350430107271027,35043000063,0
350430107271028,35043000063,0
350430107271029,35043000063,0
350430107271030,35043000063,0
350430107271031,35043000075,0
350430107271032,35043000063,0
350430107271033,35043000075,0
350430107271034,35043000063,0
350430107271035,35043000075,0
350430107271036,35043000075,0
350430107271037,35043000075,0
350430107271038,35043000075,0
350430107271039,35043000063,0
350430107271040,35043000063,0
350430107271041,35043000063,0
350430107271042,35043000063,0
350430107271043,35043000063,0
350430107271044,35043000063,0
350430107271045,35043000063,0
350430107271046,35043000075,0
350430107271047,35043000075,0
350430107271048,35043000075,0
350430107271049,35043000075,0
350430107271050,35043000075,0
350430107271051,35043000063,0
350430107271052,35043000063,17
350430107271053,35043000063,0
350430107271054,35043000063,0
350430107271055,35043000063,0
350430107271056,35043000063,0
350430107271057,35043000063,0
350430107271058,35043000075,0
350430107271059,35043000075,0
350430107271060,35043000075,0
350430107271061,35043000075,7
350430107271062,35043000075,12
350430107271063,35043000075,0
350430107271064,35043000075,0
350430107271065,35043000075,0
350430107271066,35043000075,0
350430107271067,35043000075,17
350430107271068,35043000075,12
350430107271069,35043000075,0
350430107271070,35043000075,0
350430107271071,35043000075,0
350430107271072,35043000075,0
350430107271073,35043000075,72
350430107271074,35043000075,49
350430107271075,35043000063,0
350430107271076,35043000063,0
350430107271077,35043000075,0
350430107271078,35043000075,0
350430107271079,35043000050,0
350430107271080,35043000063,0
350430107271081,35043000063,0
350430107271082,35043000063,0
350430107271083,35043000063,0
350430107271084,35043000075,0
350430107271085,35043000075,0
350430107271086,35043000075,0
350430107271087,35043000063,0
350430107271088,35043000063,0
350430107271089,35043000063,0
350430107271090,35043000063,0
350430107271091,35043000063,0
350430107271092,35043000075,0
350430107271093,35043000075,0
350430107271094,35043000050,0
350430107271095,35043000050,0
350430107271096,35043000050,0
350430107271097,35043000050,0
350430107271098,35043000063,0
350430107271099,35043000063,0
350430107271100,35043000063,0
350430107271101,35043000063,0
350430107271102,35043000063,0
350430107271103,35043000063,0
350430107271104,35043000063,0
350430107271105,35043000063,0
350430107271106,35043000063,0
350430107271107,35043000063,0
350430107271108,35043000063,0
350430107271109,35043000063,0
350430107271110,35043000063,0
350430107271111,35043000063,0
350430107271112,35043000063,0
350430107271113,35043000063,0
350430107271114,35043000063,0
350430107271115,35043000063,0
350430107271116,35043000063,0
350430107271117,35043000063,0
350430107271118,35043000063,0
350430107271119,35043000063,0
350430107271120,35043000063,0
350430107271121,35043000063,0
350430107271122,35043000063,0
350430107271123,35043000063,0
350430107271124,35043000063,0
350430107271125,35043000063,0
350430107271126,35043000063,0
350430107271127,35043000063,0
350430107271128,35043000063,0
350430107271129,35043000063,0
350430107271130,35043000063,0
350430107271131,35043000063,0
350430107271132,35043000063,0
350430107271133,35043000063,0
350430107271134,35043000063,0
350430107271135,35043000063,0
350430107271136,35043000063,0
350430107271137,35043000063,0
350430107271138,35043000063,0
350430107271139,35043000063,0
350430107271140,35043000063,0
350430107271141,35043000063,0
350430107271142,35043000063,0
350430107271143,35043000063,0
350430107271144,35043000063,0
350430107271145,35043000063,0
350430107271146,35043000063,0
350430107271147,35043000063,0
350430107271148,35043000063,0
350430107271149,35043000063,0
350430107271150,35043000063,0
350430107271151,35043000063,0
350430107271152,35043000063,0
350430107271153,35043000063,0
350430107271154,35043000063,0
350430107271155,35043000063,0
350430107271156,35043000063,0
350430107271157,35043000063,0
350430107271158,35043000063,0
350430107271159,35043000063,0
350430107271160,35043000063,0
350430107271161,35043000063,0
350430107271162,35043000063,0
350430107271163,35043000063,0
350430107271164,35043000063,0
350430107271165,35043000063,0
350430107271166,35043000063,0
350430107271167,35043000063,0
350430107271168,35043000063,0
350430107271169,35043000063,0
350430107271170,35043000063,0
350430107271171,35043000063,0
350430107271172,35043000063,0
350430107271173,35043000063,0
350430107271174,35043000063,0
350430107271175,35043000063,0
350430107271176,35043000063,0
350430107271177,35043000063,0
350430107271178,35043000063,0
350430107271179,35043000063,0
350430107271180,35043000063,0
350430107271181,35043000063,0
350430107271182,35043000063,0
350430107271183,35043000063,0
350430107271184,35043000063,0
350430107271185,35043000063,0
350430107271186,35043000063,0
350430107271187,35043000063,0
350430107271188,35043000063,0
350430107271189,35043000063,0
350430107271190,35043000063,0
350430107271191,35043000063,0
350430107271192,35043000063,0
350430107271193,35043000063,21
350430107271194,35043000063,0
350430107271195,35043000063,0
350430107271196,35043000063,0
350430107271197,35043000063,0
350430107271198,35043000063,0
350430107271199,35043000063,0
350430107271200,35043000063,0
350430107271201,35043000063,0
350430107271202,35043000063,0
350430107271203,35043000063,0
350430107271204,35043000063,0
350430107271205,35043000063,0
350430107271206,35043000063,0
350430107271207,35043000063,0
350430107271208,35043000063,0
350430107271209,35043000063,0
350430107271210,35043000063,0
350430107271211,35043000063,0
350430107271212,35043000063,0
350430107271213,35043000063,0
350430107271214,35043000063,0
350430107271215,35043000063,0
350430107271216,35043000063,0
350430107271217,35043000063,0
350430107271218,35043000063,0
350430107271219,35043000063,0
350430107271220,35043000063,24
350430107271221,35043000063,0
350430107271222,35043000063,0
350430107271223,35043000063,0
350430107271224,35043000063,0
350430107271225,35043000080,0
350430107271226,35043000080,0
350430107271227,35043000080,0
350430107271228,35043000080,0
350430107271229,35043000063,0
350430107271230,35043000080,0
350430107271231,35043000080,0
350430107271232,35043000080,0
350430107271233,35043000080,0
350430107271234,35043000080,0
350430107271235,35043000080,0
350430107271236,35043000080,0
350430107271237,35043000080,0
350430107271238,35043000080,0
350430107271239,35043000080,0
350430107271240,35043000080,0
350430107271241,35043000080,0
350430107271242,35043000080,0
350430107271243,35043000080,0
350430107271244,35043000080,0
350430107271245,35043000080,0
350430107271246,35043000080,0
350430107271247,35043000080,19
350430107271248,35043000080,0
350430107271249,35043000080,0
350430107271250,35043000080,0
350430107271251,35043000063,0
350430107271252,35043000063,0
350430107271253,35043000080,147
350430107271254,35043000080,51
350430107271255,35043000080,54
350430107271256,35043000080,53
350430107271257,35043000080,0
350430107271258,35043000080,0
350430107271259,35043000080,0
350430107271260,35043000080,0
350430107271261,35043000080,0
